country,model,vintage,panel,n_obs,RMSFE,MAE,rel_RMSFE_vs_ARMA,dm_stat_vs_ARMA,dm_pval_vs_ARMA
us,elasticnet,m1,post_covid,16,0.004486045674833916,0.003362837282926125,0.9669823319968123,-0.8485193785628592,0.3961487849230303
us,elasticnet,m1,full,36,0.019869481725923278,0.008114171488288633,0.9285159850333595,-1.4364690408941045,0.15086891969359395
us,elasticnet,m1,full_ex_2020q2,35,0.0133412766018131,0.0057932107642626315,0.8639915942073917,-1.3392219932037697,0.18049841467220107
us,elasticnet,m1,non_covid,29,0.005385759523018258,0.003455623188651155,0.945483407225979,-1.7405733958603793,0.08175838436609628
us,elasticnet,m2,pre_covid,12,0.002732416754096907,0.0020625213487998834,0.8813905033014338,-2.315526807990596,0.02058411918912295
us,elasticnet,m2,covid,7,0.04198507069353233,0.026353003429290225,0.8909599467461462,-1.857376992983773,0.0632575373776314
us,elasticnet,m2,post_covid,16,0.004491731115625779,0.0034195474086105068,0.9682078480066438,-0.7384671244562606,0.4602306377194272
us,elasticnet,m2,full,36,0.01913331413585061,0.007905760418358236,0.8941143139442664,-1.6902371020067724,0.09098260289374505
us,elasticnet,m2,full_ex_2020q2,35,0.013365356781740532,0.005753702111279114,0.8655510456501025,-1.3242951409983297,0.185405043637481
us,elasticnet,m2,non_covid,29,0.005381290787260915,0.0034529776226160307,0.9446989096092941,-1.669099284784184,0.09509770503169879
us,elasticnet,m3,pre_covid,12,0.0027032406270386077,0.0020009506837202085,0.9929435934945515,-0.10836290683772214,0.9137078238816208
us,elasticnet,m3,covid,7,0.04137929117117744,0.025921287735429427,0.8109629839302565,-1.2003195719133368,0.2300152514220004
us,elasticnet,m3,post_covid,16,0.004522959846932184,0.003451161665753344,0.953784970855763,-1.8473636122132227,0.06469445921309003
us,elasticnet,m3,full,36,0.01886815381094316,0.0078073247639444815,0.8184502120131609,-1.1852292203927446,0.235926829685547
us,elasticnet,m3,full_ex_2020q2,35,0.013349846136860468,0.005713000587657508,0.7207919348789139,-1.0847605750489755,0.2780277111387526
us,elasticnet,m3,non_covid,29,0.005351570995895338,0.0034349888742757,0.95642019467011,-1.6295656095021882,0.10319333777244655
us,elasticnet,post1,pre_covid,12,0.0027020055136524417,0.001990596339621633,0.9924899165588892,-0.1121221018333137,0.910726593191937
us,elasticnet,post1,covid,7,0.041081039152912245,0.025854600164886186,0.8051177570099839,-1.2345309776078042,0.21700511088182095
us,elasticnet,post1,post_covid,16,0.004442670935622796,0.0034376503766147875,0.9368539434920762,-1.8316413049045592,0.06700487869710958
us,elasticnet,post1,full,36,0.01875892946042667,0.0078087911118199975,0.8137123508671821,-1.2082707839224134,0.226943122544071
us,elasticnet,post1,full_ex_2020q2,35,0.013375119302115743,0.00574493118934522,0.722156496949376,-1.0791576634015232,0.28051744918436716
us,elasticnet,post1,non_covid,29,0.005428993673384201,0.0034529061679764344,0.9702569936834416,-1.901727048660109,0.05720684778100682
us,rf,m1,pre_covid,12,0.002742613968140187,0.0021780580850256502,0.884679799344727,-1.213746570865652,0.2248445146419462
us,rf,m1,covid,7,0.04274906487634228,0.026658458558057173,0.9071725719766565,-1.8037930932048087,0.07126374901112942
